Id,SalePrice
2001,329903.4123140661
2002,248614.55858150477
2003,266424.26538468216
2004,293321.1791626044
2005,241265.2490425929
2006,218334.90960081725
2007,262467.99664051156
2008,229230.92851418926
2009,215070.65488787444
2010,220042.7265984963
2011,153359.53554273397
2012,198491.06761646888
2013,192878.58330066435
2014,207692.40545851665
2015,220139.376214173
2016,207716.06617547237
2017,215635.70824683187
2018,126331.67288564629
2019,143906.29954427638
2020,100416.98881910967
2021,108610.87787462123
2022,188980.38201940403
2023,154028.50340526376
2024,286190.94576145697
2025,330275.28774219926
2026,185747.963910562
2027,173597.04317788652
2028,165916.12674627762
2029,172318.0330242608
2030,270400.346956698
2031,239489.72256342857
2032,256221.57885829557
2033,255589.71854367948
2034,184612.83182686506
2035,219397.7960478012
2036,222476.99334395447
2037,227024.48448857683
2038,309829.4856156742
2039,220680.54500960532
2040,330837.8791843426
2041,291019.62351325655
2042,209799.92650573005
2043,177675.958841475
2044,184406.11877270206
2045,212419.98617517287
2046,141126.1012886989
2047,140523.53176772821
2048,151292.99376141882
2049,143726.4682322669
2050,177565.97928500912
2051,111849.84735777225
2052,121854.15281502008
2053,153873.29547207727
2054,80309.28447555806
2055,175938.7546046281
2056,156560.7380687493
2057,112813.52127961535
2058,230585.65890604258
2059,134567.83727084848
2060,180924.96374249292
2061,177763.813430742
2062,117526.5778924563
2063,117260.20103730637
2064,131589.47357833228
2065,119880.98217284953
2066,178228.7071397651
2067,136129.89682143138
2068,141192.65641325086
2069,75180.50701909921
2070,101921.16372691118
2071,99067.455078616
2072,159328.95582691004
2073,140662.16881312616
2074,201257.53035506533
2075,144886.22681728436
2076,125074.16733035858
2077,152227.78360447887
2078,109664.77813266474
2079,140287.16989164712
2080,108192.11152647747
2081,119040.35331852623
2082,118002.5770541209
2083,142816.49673643798
2084,91403.20497955012
2085,114645.43761316124
2086,116376.2770216816
2087,128240.22909685184
2088,107040.86465109925
2089,87376.56137201091
2090,144801.58261237462
2091,104682.76019050395
2092,136856.10093478762
2093,156033.45432910463
2094,133889.63529570156
2095,147492.58728140258
2096,84518.57194273948
2097,123066.952295889
2098,148382.725399544
2099,30314.026982420066
2100,82431.108192857
2101,127826.30135881733
2102,138704.34033148427
2103,101143.18139626979
2104,147359.6311299888
2105,162715.96659362415
2106,75018.5747777161
2107,209211.80024490444
2108,125673.34174081143
2109,101683.33305087294
2110,126571.51766345205
2111,152163.8185360997
2112,126330.85660255264
2113,125055.715408158
2114,124617.31235278072
2115,162403.2343419582
2116,108213.88750931795
2117,142496.80901825218
2118,116263.93541755239
2119,106725.52090128578
2120,124526.85220249838
2121,95783.4779003856
2122,108687.49975125266
2123,77136.26291419407
2124,160704.54958376315
2125,147307.63160377814
2126,166162.576522013
2127,171592.71906874073
2128,148601.25785137183
2129,92348.88722410178
2130,130036.1102095214
2131,150505.9736364684
2132,120038.20100698662
2133,124724.40144665205
2134,128320.84453435546
2135,115916.00744329517
2136,75874.43475389743
2137,110485.40271079484
2138,153947.36210313247
2139,148823.17411630528
2140,151128.39748468902
2141,163289.19924093905
2142,134493.9920202772
2143,147939.77527970888
2144,119292.49882566209
2145,148591.44021159172
2146,160313.5572629531
2147,183414.76041219043
2148,147917.47028695216
2149,173376.7711747166
2150,217287.0329700919
2151,112917.53332068048
2152,202848.96106246163
2153,187727.7389578338
2154,102008.68295874832
2155,142125.44623982435
2156,271340.039541369
2157,248010.0680822724
2158,243421.93073456647
2159,239865.8228589503
2160,201914.0619697693
2161,257504.5606151598
2162,352488.91675171175
2163,357774.9262956941
2164,254409.38735478796
2165,209811.70929650654
2166,147689.38514472393
2167,217492.02083651436
2168,200056.78857680567
2169,207277.33131045298
2170,218653.58115416754
2171,158426.40737661943
2172,140404.0249879157
2173,159224.30595290524
2174,233851.17237711124
2175,275627.94146089663
2176,282609.2320033738
2177,240466.74617322534
2178,231769.27898743315
2179,149931.65227135003
2180,199139.3049640419
2181,205641.4849930913
2182,230300.04603603506
2183,206979.29103384248
2184,122804.21048451346
2185,135770.07112485782
2186,148862.6746795413
2187,163735.44132659055
2188,167790.82101321116
2189,306715.6321371902
2190,55680.186086949485
2191,53081.00491070606
2192,79377.56898622701
2193,121383.29004500521
2194,106169.99957165928
2195,107039.72460922657
2196,108810.39453322657
2197,123684.13584332827
2198,158426.89182592247
2199,183613.2512311069
2200,132795.28558810247
2201,144021.09389867904
2202,206305.46219798116
2203,138386.12256146624
2204,166077.7840089661
2205,103824.59857519108
2206,134640.87500124917
2207,194664.8360921643
2208,230489.89960481785
2209,200503.44503020917
2210,119887.92441306813
2211,109814.6631013798
2212,125740.35479107025
2213,108820.00592806879
2214,169002.6580093174
2215,96474.1559325532
2216,152077.65376053675
2217,86849.43323568134
2218,96646.43627394855
2219,82325.36789906395
2220,90914.30470459424
2221,298672.9280991575
2222,266387.7891559348
2223,298066.82093776297
2224,226101.2006200611
2225,124686.27315906287
2226,189632.84017356206
2227,228569.3208980825
2228,283360.0210709884
2229,255303.15386175484
2230,152584.3270250133
2231,233902.76725192805
2232,189633.86276292268
2233,213354.78418263333
2234,268841.6078670663
2235,241009.02173992147
2236,265869.83545975253
2237,323860.7808026946
2238,200499.632756376
2239,112687.93295593944
2240,162803.01544045686
2241,170601.0572554379
2242,123242.11278246924
2243,130584.77364782669
2244,113668.31559934127
2245,108577.02521868738
2246,147656.09867177677
2247,120170.4033917572
2248,108828.56268206316
2249,123081.41960014161
2250,122646.9459330994
2251,122867.40775049002
2252,181097.73440855063
2253,160929.78680429095
2254,179805.87605774793
2255,196212.34713386232
2256,194859.6196483001
2257,210102.5154099395
2258,173090.10526471416
2259,183277.90643451485
2260,144655.7969810069
2261,187944.8384002756
2262,201399.52268438213
2263,338422.4954732755
2264,415253.32475846994
2265,179422.10727019137
2266,266829.7634268425
2267,331149.1576252496
2268,361323.34508285124
2269,166110.18200386007
2270,217524.680735961
2271,227026.62151345436
2272,291110.34899531206
2273,179894.99168659924
2274,189173.2370057393
2275,180529.28930788414
2276,209989.4768622971
2277,189065.77404668435
2278,145442.59017405522
2279,133505.381510321
2280,105076.4733515601
2281,191523.39078943917
2282,198693.58226920612
2283,118862.38971513044
2284,134503.17280838118
2285,132038.92030639097
2286,116217.3931956565
2287,344317.82608609856
2288,274624.3078550029
2289,301768.46622405795
2290,375847.759376555
2291,308337.2320127052
2292,373736.605466875
2293,394792.0111004438
2294,338909.2836255855
2295,414200.7809647121
2296,258446.46687851122
2297,331707.1953779556
2298,345333.9156255866
2299,335905.6985770076
2300,299617.6256570294
2301,307647.2019303948
2302,249984.15492908692
2303,240298.92050942706
2304,241910.73800992058
2305,214214.20486920708
2306,212740.56367129047
2307,222511.33443691075
2308,227664.98918736808
2309,288273.4854005217
2310,212752.23067411862
2311,215610.424559494
2312,200000.26238472215
2313,197841.17246610075
2314,193409.01779544284
2315,200047.21409928985
2316,211210.24259375804
2317,206536.06734650163
2318,208025.8395652156
2319,202856.89077415143
2320,188079.2765128503
2321,239599.60253088275
2322,204029.1676387054
2323,200026.62259663097
2324,209190.2775789929
2325,230214.41790401097
2326,200856.84458753903
2327,216308.79879496523
2328,236461.75289130196
2329,192583.32000517938
2330,189514.60879333466
2331,329091.62702880375
2332,340547.62399102206
2333,294147.91939151194
2334,255887.887891761
2335,270419.5107445261
2336,293686.7603186531
2337,203037.92318781593
2338,252176.4173354723
2339,237714.71437143965
2340,377303.6411150548
2341,232021.51210958688
2342,240501.88901005528
2343,238815.42408203115
2344,228298.9701004063
2345,235906.6525193495
2346,214943.32583375298
2347,205659.9195236098
2348,248901.26160576264
2349,197811.3585902365
2350,307388.3571513811
2351,274391.7797676971
2352,261903.69776199263
2353,265413.2684455523
2354,139038.30018345272
2355,159953.56271042427
2356,176145.9167786679
2357,211320.76251344214
2358,214402.9469811146
2359,130541.2765397513
2360,118961.11989317545
2361,146564.72917763283
2362,266946.90682913817
2363,154313.5307106881
2364,190170.70139671795
2365,234368.86802534712
2366,201678.27290998527
2367,220394.1977289403
2368,212245.08378381634
2369,214120.48475940025
2370,173993.49224083364
2371,177529.41918290936
2372,209408.28955001844
2373,281163.44065515394
2374,298602.0502836694
2375,234679.38257700147
2376,297068.9108613726
2377,311825.5847357966
2378,151285.29350068694
2379,217432.7142714258
2380,165182.8464440264
2381,185868.5203585075
2382,217922.91304605087
2383,206873.40545897713
2384,247122.38176643688
2385,174669.34976376945
2386,140407.71233740647
2387,136051.46071019917
2388,108061.26866452167
2389,134608.0944805723
2390,151591.55169731306
2391,142917.47143537822
2392,105651.39732593397
2393,176167.6980150929
2394,134277.0304489546
2395,205293.70239410276
2396,146151.3959538488
2397,214931.63048563545
2398,124857.67577598702
2399,82183.0727464952
2400,61531.143239510115
2401,114207.72056126945
2402,142556.13132925067
2403,138370.2290701908
2404,159651.9451633472
2405,171498.30796492484
2406,145685.95886454667
2407,134338.92433590055
2408,158163.1031273377
2409,117079.8307319879
2410,187644.63138598087
2411,102906.65282254339
2412,162230.29735145942
2413,121906.84799683743
2414,156037.91030218132
2415,139833.12411036587
2416,122521.13589747669
2417,127537.27380832347
2418,127417.20383831041
2419,139705.25173978825
2420,120700.68818793952
2421,132025.22121637876
2422,108756.66188226691
2423,144977.37183579852
2424,156155.6339765825
2425,227992.0574671294
2426,146565.7697761912
2427,153478.84725667402
2428,188665.52208512663
2429,104782.67248889657
2430,125528.53251881732
2431,112994.402072831
2432,149130.25491699929
2433,137808.06491195058
2434,135941.32866075065
2435,152128.93802498357
2436,113517.00093219407
2437,106578.29327162927
2438,124502.65387304062
2439,118200.62818580457
2440,128130.3999615327
2441,128270.57396561152
2442,102629.02264430598
2443,142559.75800255488
2444,152194.726354738
2445,101878.13627844553
2446,144572.54056770942
2447,210153.45776981395
2448,140568.9541377555
2449,120670.41513963725
2450,163781.881381339
2451,139986.51517903854
2452,196064.63292437975
2453,93837.32935207337
2454,127799.10022741747
2455,115384.25479485984
2456,134328.13236775552
2457,126321.14768660677
2458,130268.63636494982
2459,106205.67454997108
2460,144188.52549603282
2461,116928.63095070448
2462,127533.21604051505
2463,132115.64554313873
2464,178924.70729719003
2465,141974.73748097848
2466,131488.5465991247
2467,160733.9997717891
2468,93284.39208815896
2469,85026.98297658516
2470,199892.4603698461
2471,214995.75064392562
2472,171264.22227401307
2473,125689.85072159048
2474,104733.09354248225
2475,212631.29255600713
2476,104714.741172757
2477,128977.00093971101
2478,161870.2377712784
2479,105494.69527606397
2480,157783.29733352197
2481,141348.7310880228
2482,141378.10302514132
2483,108242.5238964604
2484,130030.88477573748
2485,133844.7248668595
2486,149831.97662693003
2487,224631.9463915811
2488,174047.05248182314
2489,159051.58340294956
2490,154754.45056135146
2491,109054.65084951522
2492,197307.6106279111
2493,174908.66679224223
2494,156073.08034428518
2495,74484.73485136432
2496,254582.52139922912
2497,160270.8029033895
2498,97927.97688632835
2499,90177.92875653024
2500,117319.75816486918
2501,146088.81622964353
2502,141354.13272876013
2503,118568.31599506973
2504,178729.28869689422
2505,233525.41325491903
2506,269490.95789061044
2507,288222.0950648769
2508,269146.79375418206
2509,232435.24707699928
2510,223277.4433560095
2511,190755.27526293724
2512,217266.8131626659
2513,247955.504296257
2514,328262.0067147933
2515,143467.97063081982
2516,183590.19710524636
2517,135697.85764040065
2518,152370.07190127176
2519,234943.1694469325
2520,217323.44020579022
2521,204994.87030703455
2522,232139.3543146662
2523,128021.45423834893
2524,143440.98265018797
2525,138318.85435139082
2526,148805.61104795043
2527,127176.66418054866
2528,122949.4997633264
2529,148714.7785585968
2530,126345.74693638885
2531,241748.2235181136
2532,229415.0915158541
2533,215309.08404607774
2534,259319.59294668096
2535,278223.207010103
2536,244785.20588390532
2537,234959.03973897613
2538,199492.72954056572
2539,206980.76716614244
2540,195923.33257850073
2541,198295.20131235739
2542,187708.85113847544
2543,126745.90459611951
2544,114402.83207428006
2545,139486.56486956068
2546,141919.26847278225
2547,146137.32227074678
2548,164075.46696193196
2549,161766.08872526864
2550,598811.9919205847
2551,157585.43976038945
2552,143945.95772621117
2553,71878.66263737254
2554,77141.82470147703
2555,110697.9264282408
2556,89233.81743306264
2557,104600.49761193586
2558,169090.89851335486
2559,129366.96880419302
2560,143344.12327190136
2561,132355.42008475552
2562,121882.6673906348
2563,121320.60047438237
2564,189093.83342158748
2565,136766.11828227696
2566,153775.0303930511
2567,122999.02596136647
2568,194971.97594796758
2569,209805.9036408693
2570,121131.76730085052
2571,181277.54482100304
2572,150433.64173690084
2573,229575.73006044552
2574,249214.42166086036
2575,149507.79139992298
2576,137570.81160896065
2577,173591.71700509114
2578,82945.54552759815
2579,43405.7997916383
2580,113360.41247761792
2581,133825.59885548303
2582,151036.80575195252
2583,265164.7281700147
2584,187169.72043714786
2585,210580.57260374713
2586,223623.89757135703
2587,197086.82973899978
2588,144616.66451188707
2589,161036.5373906917
2590,237067.6270851591
2591,265661.7809956339
2592,225020.81671150873
2593,261172.9706205376
2594,191138.24643620016
2595,220071.1000644933
2596,312680.87757502333
2597,211691.74606705105
2598,283031.1913208988
2599,339285.8589537581
2600,169527.95644350382
2601,150388.67676792596
2602,78812.81283449866
2603,103130.4978284255
2604,83932.12063442919
2605,86307.93015902214
2606,164511.28998329432
2607,220579.84546263085
2608,213794.24969179826
2609,180104.89799823822
2610,108343.29589409163
2611,138299.8850257552
2612,160903.92568253944
2613,133872.35787678653
2614,111343.65688196779
2615,166261.06883125543
2616,164054.1291791817
2617,205611.57117787746
2618,256942.99410664005
2619,216089.71770448794
2620,186035.69632264043
2621,183708.2960670636
2622,193189.37309859987
2623,241433.3412786183
2624,292239.9385087361
2625,275165.7608080166
2626,178873.67107501734
2627,157974.6537860763
2628,374280.7376597702
2629,410464.0831619962
2630,316227.37228750496
2631,403592.4478254713
2632,361773.8723870942
2633,270728.6352688692
2634,365414.37644106906
2635,167921.68105449813
2636,184863.3419888875
2637,203562.69450441265
2638,267626.9142272129
2639,195499.37876471414
2640,152790.35237404355
2641,100210.62935127351
2642,197320.50834828158
2643,115014.76541211351
2644,129219.16718839918
2645,115713.73991002067
2646,104043.13789063101
2647,120295.3011340757
2648,146303.8351817446
2649,152250.95180318117
2650,126646.53926891359
2651,153546.4420588766
2652,344653.7315810732
2653,255526.8949282153
2654,259047.4464622242
2655,365404.52410228585
2656,321381.99934166064
2657,333405.5631609523
2658,296710.58706538856
2659,289647.964560301
2660,330180.1987596648
2661,321677.9873342011
2662,352922.1970646691
2663,271920.80767948006
2664,278125.88211934787
2665,302912.8925675406
2666,283174.9774880361
2667,202982.91711479457
2668,206304.5949831542
2669,207043.16242251152
2670,282045.10523113154
2671,209491.24530032618
2672,203936.75680435414
2673,208132.49128822732
2674,210754.28723787042
2675,179562.7170521495
2676,224316.78910200245
2677,207902.28058153222
2678,254406.65664299863
2679,267241.2879885504
2680,271907.82908397715
2681,365397.1300733508
2682,304065.0276186365
2683,418216.0786753559
2684,306818.89026685467
2685,309616.89263117244
2686,265868.31918882014
2687,282248.94101449545
2688,223087.10564932448
2689,209017.97526420275
2690,351609.3554333604
2691,203898.83109107314
2692,148469.28066719524
2693,221294.35594781727
2694,154579.4670941327
2695,217945.11130432217
2696,205436.9251159984
2697,192889.71186840325
2698,224250.74711646858
2699,184281.70676728874
2700,167871.93811772144
2701,183499.63397005014
2702,127602.59663658132
2703,142752.16458343752
2704,148500.29601639742
2705,112211.42007973477
2706,111325.01021973237
2707,135519.89960445347
2708,121593.43275463532
2709,102053.89917248592
2710,124916.09127111881
2711,280536.12632464594
2712,348261.4707805169
2713,183163.59714841028
2714,171400.55830468482
2715,186834.9647636969
2716,166542.41341526742
2717,215578.47674420156
2718,232225.1007536291
2719,167498.89075897943
2720,193486.9695164679
2721,134446.22986768818
2722,184950.13928349956
2723,170034.4851924147
2724,129816.33419719178
2725,127509.73471014846
2726,140360.5012188146
2727,188005.5087188347
2728,188126.8493691055
2729,151358.6956708565
2730,138344.37828535272
2731,126480.93499266088
2732,125313.68556980012
2733,154338.667406089
2734,154440.18297197216
